sekolah_id,nama,npsn,bentuk_pendidikan,jenjang,alamat_jalan,kode_desa_kelurahan,desa_kelurahan,kode_kecamatan,kecamatan,kode_kabupaten,kabupaten,kode_provinsi,provinsi,kode_pos,email,kebutuhan_khusus,status_sekolah,sk_pendirian_sekolah,tanggal_sk_pendirian,status_kepemilikan,yayasan,sk_izin_operasional,tanggal_sk_izin_operasional,rekening_atas_nama,mbs,kode_registrasi,npwp,nm_wp,keaktifan,wilayah_terpencil,wilayah_perbatasan,wilayah_transmigrasi,wilayah_adat_terpencil,wilayah_bencana_alam,wilayah_bencana_sosial,partisipasi_bos,akses_internet,akses_internet_2,akreditasi,akreditasi_sp_tmt,akreditasi_sp_sk,luas_tanah_milik,luas_tanah_bukan_milik,angkatan_psp
70030be2-023c-e111-9860-05b2331b5591,SD NEGERI 4 KETANGGA,50219913,SD,SD    ,DUSUN MONTONG GEDENG,230320AA,KETANGGA,230320,Kec. Suela,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83657,sdn4ketangga1@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1983-07-07,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN 4 KETANGGA,1,248.536.930.204.674,003094554915000          ,SD NEGERI 4 KETANGGA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,NaT,087/BAN-PDM/SK/2024,2.666,0,0
dc7b5d9d-c087-4adb-8ec5-05b23516a30c,SDI NURUL FALAH JEJANTI,70032820,SD,SD    ,"Jejanti, Dusun Bangle",230104AF,Dasan Baru,230104,Kec. Kediri,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83362,sdislamnurufalahjejanti@gmail.com,Tidak ada,Swasta,548,2017-02-13,Yayasan,YAYASAN NURUL FALAH JEJANTI,800/5458-Pemb.SD/Disdikbud/2022,2022-08-22,Tidak Ada Data,0,173.024.835.569.600,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,500,150.000,0
c009f431-83fe-e111-9f68-05b6b3df99c6,SMP NEGERI 2 Sanggar,50204006,SMP,SMP   ,Jl. Oi Tampuro Piong,230609AB,Oi Saro,230609,Kec. Sanggar,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84191,smpn2sanggar2022@gmail.com,Tidak ada,Negeri,123/130.21.420/1998,1998-06-01,Pemerintah Daerah,Tidak Ada Data,001.002.003,1910-01-01,SMP NEGERI 2 SANGGAR,1,57.081.593.521.262,032356131912000          ,DANA BOS SMPN 2 SANGGAR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,25.000,0,0
f92df870-64e4-4600-832d-05b6d49c4164,TK GEGER GIRANG,69987179,TK,PAUD  ,Dusun Modok Desa Suntalangu,230320AD,Suntalangu,230320,Kec. Suela,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83657,tkgegergirangmodok@gmail.com,Tidak ada,Swasta,926/PLS/2018,2018-02-13,Lainnya,PONDOK PESANTREN PUTRA RINJANI NW,421.9/325.41/Dikbud.IV/2019,2019-02-12,69987179 TK GEGER GIRANG,0,124.211.225.551.972,925902413-915000         ,PAUD GEGER GIRANG,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,20 Mb,Tidak Ada,C,2023-09-01,013/BAN-PDM/SK/2023,200,5.000,0
c4aeedaa-d1fc-40ee-b91f-05b822a92f2f,SMP ISLAM NW DAARUL QUR AN AL MAHDI PUSEAH,70031502,SMP,SMP   ,Dusun Puseah Songak Timur,230302AH,SONGAK,230302,Kec. Sakra,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83671,Tidak Ada Data,Tidak ada,Swasta,503/448/PMPTSP-SMP/03/2022,2022-03-10,Yayasan,YAYASAN PONDOK PESANTREN DAARUL QURAN AL MAHDI  PUSEAH,503/1812/PMPTSP-SMP/06/2022,2022-06-09,Tidak Ada Data,0,187.937.816.116.433,920518156915001          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2025-01-06,025/BAN-PDM/SK/2025,2.704,0,0
adb409b6-24c3-4ebb-9671-05be172b03f0,KB BAYYINUL ULUM SANTONG,70014455,KB,PAUD  ,Subak Sepulu,230805AC,Santong,230805,Kec. Kayangan,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,83353,Paud.bus21@gmail.com,Tidak ada,Swasta,421.9/121/01/DIKBUDPORA/2021,2021-10-11,Yayasan,Tidak Ada Data,421.9/121/01/DIKBUDPORA/2021,2021-10-11,70014455 PAUD BAYYINUL ULUM SANTONG,0,200.152.802.247.460,029247814915000          ,YAY. PENDIDIKAN BAYYINUL ULUM,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,CBN,Tidak Ada,C,2024-07-30,111/BAN-PDM/SK/2024,200,0,0
10984c6c-84a5-450d-ae3b-05c87699d729,KB LESTARI KARANG BARU,69919842,KB,PAUD  ,Desa Karang Baru Kec. Wanasaba Kab. Lombok Timur-NTB,230318AD,Karang Baru,230318,Kec. Wanasaba,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83658,Tidak Ada Data,Tidak ada,Swasta,571/PLS/2012,2012-03-21,Yayasan,YAYASAN PONDOK PESANTREN DARUN NAJAH MANSUR BATURENTE,503/3178/PMPTSP/07/2021,2021-07-14,69919842 KB LESTARI KARANG BARU,0,119.076.224.542.084,317226082915000          ,PAUD Lestari Karang Baru,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2021-12-27,041/BAN PAUD DAN PNF/AKR/2021,1,90,0
ece9f93d-49ec-4e42-96b9-05cd8473eb69,TK BAITURROHIM,69843616,TK,PAUD  ,JALAN PANCOR-KERUAK KODE POS 83671,230302AH,SONGAK,230302,Kec. Sakra,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83671,laelanadina57@gmail.com,Tidak ada,Swasta,No. 58 Tanggal 16 Agustus 2008,2009-08-16,Yayasan,LEMBAGA PENDIDIKAN BAITURROHIM,421.19/4742/Dik.IV.3/2009,2009-12-31,69843616 TK BAITURROHIM,1,68.143.580.769.353,028143022911000          ,LEMBAGA PENDIDIKAN BAITURRAHIM,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,C,2019-10-23,162/BAN PAUD DAN PNF/AKR/2019,186,20.000,0
80f6d2e2-023c-e111-8583-05cdef9a61b7,SD NEGERI 40 MATARAM,50204386,SD,SD    ,Jl Angklung Iv No. 6 Karang Bedil,236002AB,Mataram Timur,236002,Kec. Mataram,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,83121,sdn40mataram@gmail.com,Tidak ada,Negeri,292/VIII/2001,1982-08-10,Pemerintah Daerah,SDN 40 MATARAM,292/VIII/2001,2021-08-07,SDN 40 MATARAM,1,249.395.706.608.642,002928489911000          ,SDN 40 Mataram,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,A,NaT,087/BAN-PDM/SK/2024,1.782,0,0
76b0cb4b-cd35-43d6-baf1-05cf9756f549,SMP ISLAM NURUL AZHAR SUKADANA,69883582,SMP,SMP   ,JL. JURUSAN PRAUBANYAR MONTONG GADING,230303AF,Sukadana,230303,Kec. Terara,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83663,nurulazhar69@yahoo.co.id,Tidak ada,Swasta,12,2011-06-21,Yayasan,PONDOK PESANTREN NURUL AZHAR SUKADANA,421/2701/DIK.III/2013,NaT,SMPISLAMNURULAZHAR...,1,83.338.210.981.325,031628597915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,A,2025-01-06,025/BAN-PDM/SK/2025,3.750,500.000,0
a3a9e8b9-28b9-456c-9543-05d0a9d79e32,TK OI MELAU,69959977,TK,PAUD  ,DESA TETA KEC. LAMBITU,230617AC,Teta,230617,Kec. Lambitu,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84171,Hatiahteta@gmail.com,Tidak ada,Swasta,51,2016-05-25,Yayasan,OI MELAU,004/11/01.1/D/PAUD.TK/LM/2017,2017-01-10,69959977 TK OI MELAU,0,204.408.929.630.504,813974870912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2019-10-23,162/BAN PAUD DAN PNF/AKR/2019,210,0,0
20148fe1-023c-e111-abd2-05e37962242c,SD NEGERI BATUTULIS,50200956,SD,SD    ,Batutulis,230207AK,BATUTULIS,230207,Kec. Jonggat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83561,batutuis_sdn@yahoo.com,Tidak ada,Negeri,0,1965-01-09,Pemerintah Daerah,Tidak Ada Data,000000,NaT,SDNBATUTULIS...,0,248.004.634.229.762,001305572915000          ,BENDAHARA BOS SDN BATUTULIS,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2023-10-23,105/BAN-PDM/SK/2023,2.800,0,0
c0372fe2-023c-e111-bad6-05f58c9ea4b6,SEKOLAH DASAR NEGERI PANUBU KECAMATAN TARANO,50203200,SD,SD    ,Panubu,230425AG,Mata,230425,Kec. Tarano,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84384,sdnpanubu@gmail.com,Tidak ada,Negeri,920/2002,NaT,Pemerintah Daerah,Tidak Ada Data,Nomor 9 Tahun 2025,NaT,SDNPANUBU...,1,248.692.426.685.442,004756565913000          ,SDN PANUBU,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2021-12-08,1346/BAN-SM/SK/2021,2.840,0,0
603be204-0ec1-e111-844a-05f747ee9de6,SD ISLAM MAARIF BATEAT MANGKUNG,50205013,SD,SD    ,Desa Mangkung Kes Praya Barat,230201AE,Mangkung,230201,Kec. Praya Barat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83572,sditbateat@gmail.com,Tidak ada,Swasta,255,2003-06-26,Yayasan,PONPES NU MAARIF AL - RUSNANIYAH,255,2006-10-17,SDN Islam Al Marif Bateat,0,5.369.705.316.622,001305572915000          ,SD Islam Al-Maarif Bateat,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2022-10-20,1453/BAN-SM/SK/2022,525,0,0
90a6bae1-023c-e111-a17d-05fbcf648411,SD NEGERI PONDOK DALAM,50201126,SD,SD    ,Montong Ajan,230211AJ,Montong Ajan,230211,Kec. Praya Barat Daya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83572,sdnpondokd@gmail.com,Tidak ada,Negeri,-,NaT,Pemerintah Daerah,Tidak Ada Data,-,1980-01-01,SDNPONDOKDALAM...,1,70.196.531.236.406,001305572915000          ,SDN Pondok Dalam,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,22.960,0,0
a048d6e4-023c-e111-bcbd-05fbfca00bd9,SMP NW KORLEKO,50205639,SMP,SMP   ,Jalan Jurusan Tanjung Pohgading,230311AG,Korleko,230311,Kec. Labuhan Haji,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83651,smpnwkorlekos@gmail.com,Tidak ada,Swasta,250/I.20.G4/U/88,1988-10-15,Yayasan,YAYASAN DARUNNAHDLAH NW KORLEK,250/I.20.G4/U/88,1988-10-15,SMPNWKORLEKO...,1,251.608.992.594.946,005304597915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,2021-10-15,966/BAN-SM/SK/2021,3.650,0,0
5a8e4d83-aa31-4edf-aef8-05ff76a039bc,TK NUR AHDIYAT AL ARIFIN,70032711,TK,PAUD  ,"Dusun Jerangoan, Desa Krama Jaya",230105AO,Krama Jaya,230105,Kec. Narmada,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83371,Tidak Ada Data,Tidak ada,Swasta,03/SK-PndrTK/NAA/VI/2022,2022-07-26,Yayasan,YAYASAN NUR AHDIYAT AL ARIFIN,821/332-PAUDPNF/DIKBUD/2022,2022-08-22,Tidak Ada Data,0,144.369.123.996.074,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,NaT,Tidak Ada Data,1,10.000,0
6cf1016b-2257-485e-a8f6-061920e104e4,TK ISLAM SYUKRU BILLAH POTON BAKO,70009287,TK,PAUD  ,Poton Bako,230315AA,Jerowaru,230315,Kec. Jerowaru,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83676,Tidak Ada Data,Tidak ada,Swasta,503/315/PMPTSP-TK/01/2021,2021-01-26,Yayasan,Tidak Ada Data,503/1043/PMPTSP-TK/03/2021,2021-03-08,70009287 TK ISLAM SYUKRU BILLAH POTON BAKO,0,117.656.089.548.578,606107340-915001         ,YAYASAN YAYASAN ALUMNI SPG NEGERI SELONG,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,C,NaT,Tidak Ada Data,300,20.000,0
ceed6265-d6ce-4166-952a-062307d1842a,TK IT LEMBAH MADU,69987094,TK,PAUD  ,Jln. Kh. Akhmad Dahlan Pohdodol,230103AH,Bajur,230103,Kec. Labuapi,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83361,sulhaidispd33@gmail.com,A - Tuna netra,Swasta,001/XII/Y-LIM-NTB/2016,2016-12-05,Yayasan,YAYASAN LINGKAR INSAN MULIA NTB,821/201-PAUDPNF/DIKBUD/2018,2018-06-07,69987094 TK IT LEMBAH MADU,0,111.475.570.953.942,830993622914000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2025-02-10,Tidak Ada Data,25.000,80,0
621bebd6-d5b0-4fc4-9df9-063c9cd5f04c,SMPS IT AL QIMMAH,69760836,SMP,SMP   ,JLN. JURUSAN LENDANG BELO DESA LANDO,230303AP,LANDO,230303,Kec. Terara,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83663,smpitalqimmah@gmail.com,Tidak ada,Swasta, 02/kpts/LP2M MS/I/2012,2012-01-13,Yayasan,Yayasan AlQimmah Nusantara,421/583/DIK.II/2013,NaT,SMP ISLAM TERPADU AL QIMMAH,1,236.305.265.111.253,763166956915001          ,SMP IT AL QIMMAH,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Mb,Tidak Ada,C,2021-12-08,1347/BAN-SM/SK/2021,1.950,0,2
4a729403-9dcc-4352-aecc-063e84cf8a4d,TK. DARMAWAN,69874042,TK,PAUD  ,LINTAS DIWU MORO  RT 06/03,230606AG,BUGIS,230606,Kec. Sape,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84182,aminahbugis10@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,PAUD MEKAR,004/09.SP/TK/D/2014,NaT,69874042 TK DARMAWAN,1,3.936.107.547.805,742019334-912000         ,TK DARMAWAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,2018-08-22,070/BAN PAUD DAN PNF/AKR/2018,552,20.000,0
cc4f177a-fb98-4873-af82-0644e1162ba1,SMP ISLAM TERPADU YASNUHU NW PRINGGABAYA,69955484,SMP,SMP   ,JL. LABUHAN LOMBOK,230308AM,PRINGGABAYA UTARA,230308,Kec. Pringgabaya,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83654,smpit.yasnuhu@gmail.com,Tidak ada,Swasta,27,2008-03-15,Yayasan,YAYASAN ISLAM NURUL HUDA NW EMBUR,421/2586/DIK.II/2016,2016-12-10,SMP IT YASNUHU NW PRINGGABAYA,1,134.240.541.645.051,026273185915001          ,SMP ISLAM TERPADU YASNUHU NW,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2023-11-28,116/BAN-PDM/SK/2023,2.736,0,0
c9ed96e0-7a5b-415e-b483-064b7597d511,KB NURUL AROFAH,69844101,KB,PAUD  ,"Sambelia - SPN Belanting, Dasan Tinggi Desa Sambelia, Kec. Sambelia",230310AA,SAMBELIA,230310,Kec. Sambelia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83656,sarimardiani2@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,YAYASAN NURUL AROFAH SAMBELIA,421.9/770.6/DIK IV.3/2013,NaT,69844101 KB NURUL AROFAH,0,246.938.839.112.570,712029550915001          ,Paud Nurul Arofah NW Sambelia,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,2.000,10.000,0
3fb0d015-6034-43a9-8ab5-064dad043830,KB YUMNALADHIFA,70009722,KB,PAUD  ,Dusun Pengoros,230315AN,SEKAROH,230315,Kec. Jerowaru,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83672,paudyumnaladhifa@gmail.com,Tidak ada,Swasta,503/790/PMPTSP-PAUD/02/2021,2021-02-19,Lainnya,Tidak Ada Data,503/1716/PMPTSP-PAUD/04/2021,NaT,70009722 KB YUMNALADHIFA,0,23.986.054.313.056,418941035915000          ,PAUD KB YUMNALADHIFA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,NaT,Tidak Ada Data,3,300,0
738a6acd-ad0e-49e8-b342-066955a5d0a5,SMK 165 AMBALAWI,69842900,SMK,SMK   ,Jl. Lintas Bima - Wera,230612AB,Nipa,230612,Kec. Ambalawi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84153,smk165ambalawibisa@yahoo.com,Tidak ada,Swasta,002/954/01.1/C/2013,2013-06-11,Yayasan,YAYASAN MUSLIM BINA INSAN SATU ENAM LIMA (YMBI 165) AMBALAWI,002/152/01.1//C/2016,2013-08-06,DANABOSSMK165AMBALAWI...,1,18.639.969.301.272,732472717912000          ,SMK 165 AMBALAWI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,200 Mb,Tidak Ada,C,2021-12-08,1347/BAN-SM/SK/2021,7.000,0,0
6ad753e7-a0c9-4a0d-9c07-06698ba89e3e,KB BAITUL MAKMUR,69843974,KB,PAUD  ,DUSUN PANCOR MANIS,230306AB,Dasan Lekong,230306,Kec. Sukamulia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83652,salimrahmatullah8@gmail.com,Tidak ada,Swasta,-,NaT,Lainnya,PAUD BAITUL MAKMUR,421.9/1341/DIK.IV.2011,NaT,69843974 BAITUL MAKMUR,0,254.347.282.401.696,313575045915000          ,PAUD BAITUL MAKMUR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,C,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,1,150,0
fbfd9ade-4db9-4cb4-a6cc-066ef7501c2b,TK ISLAM AL-QOMARIYAH,69910715,TK,PAUD  ,Desa Jenggik Utara,230317AE,Jenggik Utara,230317,Kec. Montong Gading,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83664,tkislam.alqomariyah@yahoo.com,Tidak ada,Swasta,722/PLS/2013,2013-01-29,Yayasan,YAYASAN AL- QOMARIYAH JENGGIK UTARA,421.9/303/Dik IV.3 /2014,2014-02-19,69910715 TK ISLAM AL QOMARIYAH,0,244.757.267.462.477,032511644915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2025-02-10,Tidak Ada Data,80,0,0
183451b8-faf0-46d6-a4ff-067617d0fdb3,KB AL - AZIZAH,70044845,KB,PAUD  ,Jl. Kertasari,230303AP,LANDO,230303,Kec. Terara,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,503/1812/PMPTSP-PAUD/08/2023,2023-08-15,Yayasan,Tidak Ada Data,503/2564/PMPTSP-PAUD/10/2023,2023-10-30,Tidak Ada Data,0,202.658.905.911.546,205152432-915000         ,PAUD AL-AZIZAH,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,C,2024-07-30,111/BAN-PDM/SK/2024,48,0,0
bfe7db7a-11e5-4df9-a675-06779bc4e125,KB BINA SEJAHTERA,69844048,KB,PAUD  ,PATIH ANGGARAKSA,230308AC,Pringgabaya,230308,Kec. Pringgabaya,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83654,paudbinasejahtera@gmail.com,Tidak ada,Swasta,-,2012-02-13,Yayasan,BINA SEJAHTERA,421.9/709/DIK IV.3/2013,2013-06-17,69844048 KB BINA SEJAHTERA,1,135.084.904.539.409,031629983911500          ,PAUD BINA SEJAHTERA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2025-02-10,Tidak Ada Data,1.500,10.000,0
48e27b31-be33-47de-9866-0679f96f91b6,TK AL-MUSLIMUN,69770182,TK,PAUD  ,Dusun Marung,230206AE,Bunut Baok,230206,Kec. Praya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83511,tkalmuslimun12@gmail.com,Tidak ada,Swasta,0486/U/1992,1992-07-07,Yayasan,YAYASAN AL MUSLIMUN PRAYA,00015/IO.PAUD-HERR/XI/2022/DPMPTSP,NaT,69770182 TK AL MUSLIMUN,0,54.408.147.121.086,031706542915000          ,Yayasan AL-Muslimun,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,A,2023-12-19,164/BAN-PDM/SK/2023,5.000,0,0
d926fabe-8d3f-4847-842a-068175662df9,TK ISLAM TERPADU NARENDRA,70057921,TK,PAUD  ,CEPAK LAUK,230309AF,Aikmel,230309,Kec. Aikmel,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,500.16.7.2/573/PMPTSP-PAUD-TK/05/2025,2025-05-15,Yayasan,Tidak Ada Data,500.16.7.2/1623/PM/2025,NaT,Tidak Ada Data,0,209.981.602.873.229,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,1.152,0,0
fbe9f843-5f43-44f9-a3a4-068890a8cf68,TK AL-QURAN INSAN KAMIL,70015423,TK,PAUD  ,"jl.TGH.Ibrahim Al Kholidi, sedayu tengah kediri selatan lombok barat",230104AB,Kediri,230104,Kec. Kediri,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,0,tkalquraninsankamil2021@gmail.com,Tidak ada,Swasta,002/SK-PTK/YIK/I/2020,2020-01-15,Yayasan,Tidak Ada Data,821/226-PAUDPNFDIKMAS/DIKBUD/2021,NaT,70015423 TK ALQURAN INSN KMIL,1,74.736.356.508.511,961419108914000          ,INSAN KAMIL,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2025-02-10,Tidak Ada Data,800,0,0
5619db46-8c81-4cf4-845f-0692054c93d8,KB AL-MUTMAINNAH,69910720,KB,PAUD  ,Dusun Wakan Desa wakan,230315AE,WAKAN,230315,Kec. Jerowaru,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83675,paudalmutmainnah5@gmail.com,Tidak ada,Swasta,409/PLS/2010,2010-02-27,Yayasan,PAUD ALMUTMAINNAH,421.9/1928/Dik IV.3 /2011,2011-06-06,69910720 KB AL MUTMAINNAH,0,77.906.836.881.804,031558513-915000         ,LEMBAGA PAUD AL-MUTMAINNAH,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,C,2022-12-11,100/BAN PAUD DAN PNF/AKR/2022,400,10.000,0
ba0a7767-c00f-4058-96bc-0699476d26e4,TK NEGERI 22 PUJUT,69770086,TK,PAUD  ,Dusun Rembitan II,230202AB,Rembitan,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,tkpgrirembitan@gmail.com,Tidak ada,Negeri,421.2/400/2011,2011-01-10,Yayasan,Perwakilan YPLP PGRI Kabupaten Lombok Tengah,175 Tahun 2016,NaT,69770086 TK PGRI REMBITAN,0,113.760.978.735.040,031169717915000          ,TK PGRI REMBITAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2019-12-03,201/BAN PAUD DAN PNF/AKR/2019,550,0,0
a4630070-d3d5-4d97-a0eb-06a5dad56528,KB Bina Bangsa Taropo,70036688,KB,PAUD  ,Jl. lintas Taropo,230504AF,Taropo,230504,Kec. Kilo,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84252,Tidak Ada Data,Tidak ada,Swasta,40,NaT,Lainnya,Tidak Ada Data,426/559/dikpora/2022,NaT,Tidak Ada Data,0,123.146.974.057.939,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,C,2025-02-10,Tidak Ada Data,400,500,0
da985231-4156-4feb-8078-06a6ec5f9cf4,KB Ar_Rahman,69824280,KB,PAUD  ,JL. LINTAS BIMA - WERA ,230612AF,Kole,230612,Kec. Ambalawi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84153,paudkbarrahmankole104@gmail.com,Tidak ada,Swasta,001/PAUD-KB ARRAHMAN/2014,2014-10-20,Yayasan,PAUD ARRAHMAN,421.1/17/01.1/D/PAUD.KB/AB/2023,2023-01-02,69824280 KB AR RAHMAN,1,54.230.821.525.057,029727476912000          ,PAUD KB ARRAHMAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,NaT,Tidak Ada Data,3,64,0
e303cd52-d44d-4e98-90ec-06b95c397811,PKBM BANI ISMAIL,P9997247,PKBM,PKBM  ,"Dusun Batumulik, Desa Gapuk, Kec. Gerung, Kab.Lombok Barat, NTB",230102AI,Gapuk,230102,Kec. Gerung,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,001/kep.PKBM/I/2019,2019-01-02,Lainnya,Tidak Ada Data,821/221-PAUDPNF/DIKBUD/2021,2021-01-06,Tidak Ada Data,0,91.040.487.001.556,961419108914000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak diisi,Tidak diisi,Tidak diisi,NaT,Tidak Ada Data,600,0,0
